user_id,city,age
1102,д. Азов (Рост.),55
1103,с. Елатьма,33
1104,ст. Арзамас,62
1105,клх Куртамыш,59
1106,с. Белокуриха,43
1107,клх Ноглики,59
1108,ст. Кыштым,36
1109,с. Губаха,28
1110,с. Уварово,24
1111,клх Оленегорск (Якут.),30
1112,с. Новокузнецк,43
1113,п. Хужир,30
1114,п. Кажим,44
1115,с. Моздок,23
1116,г. Верещагино (Перм.),61
1117,ст. Нефтегорск (Самар.),25
1118,клх Ржев,23
1119,п. Новомичуринск,20
1120,г. Богучар,45
1121,ст. Рубцовск,38
1122,г. Батайск,36
1123,с. Кабанск,34
1124,д. Ковров,25
1125,к. Усть-Джегута,63
1126,ст. Бугульма,25
1127,с. Малгобек,59
1128,к. Бронницы,39
1129,к. Иваново,23
1130,д. Белгород,61
1131,клх Саратов,27
1132,к. Новосибирск,41
1133,п. Нефтекамск,34
1134,г. Иркутск,38
1135,ст. Обоянь,35
1136,д. Верхнее Пенжино,27
1137,д. Арзамас,44
1138,п. Уэлен,62
1139,к. Владивосток,21
1140,к. Моздок,49
1141,к. Волгодонск,25
1142,с. Химки,45
1143,ст. Ноглики,34
1144,клх Урай,54
1145,д. Лысьва,62
1146,к. Цимлянск,63
1147,г. Обнинск,20
1148,г. Галич,30
1149,к. Набережные Челны,56
1150,ст. Ачинск,31
1151,ст. Уэлен,34
1152,к. Уссурийск,25
1153,клх Поярково,65
1154,с. Чита,54
1155,д. Абакан,28
1156,п. Мончегорск,20
1157,д. Нефтегорск (Самар.),35
1158,д. Хужир,54
1159,с. Рязань,53
1160,к. Чехов,53
1161,клх Борзя,42
1162,клх Тотьма,45
1163,к. Кингисепп,47
1164,к. Семлячики,26
1165,ст. Шарья,35
1166,п. Тымовское,44
1167,ст. Находка,33
1168,клх Кирово-Чепецк,62
1169,ст. Бронницы,40
1170,г. Рубцовск,45
1171,клх Лодейное Поле,55
1172,с. Нерчинск,40
1173,к. Ишим,37
1174,с. Аша,56
1175,клх Тавда,47
1176,п. Объячево,41
1177,к. Завьялиха,52
1178,клх Шарья,38
1179,к. Бузулук,21
1180,к. Курск,21
1181,клх Учалы,44
1182,к. Радужный,43
1183,п. Кош-Агач,65
1184,клх Прохладный,18
1185,с. Тула,36
1186,с. Арзамас,58
1187,клх Липецк,19
1188,г. Подольск,61
1189,ст. Новороссийка,31
1190,клх Бомнак,53
1191,п. Псебай,51
1192,клх Кабанск,27
1193,д. Рубцовск,62
1194,к. Бомнак,41
1195,к. Ноябрьск,27
1196,ст. Шатура,39
1197,д. Аша,31
1198,клх Гремячинск (Бурят.),28
1199,ст. Красноярск,39
1200,к. Тотьма,20
1201,с. Торжок,40
1202,д. Верещагино (Перм.),53
1203,с. Шарья,53
1204,клх Джубга,27
1205,д. Азов (Рост.),57
1206,клх Оренбург,18
1207,ст. Мыс Шмидта,47
1208,д. Красноуфимск,46
1209,клх Сыктывкар,28
1210,с. Партизанск,20
1211,г. Вуктыл,40
1212,к. Белгород,27
1213,к. Кабанск,61
1214,к. Серафимович,41
1215,ст. Кострома,43
1216,д. Северо-Курильск,65
1217,д. Снежногорск (Мурм.),49
1218,клх Ямбург,43
1219,с. Ивдель,22
1220,д. Усть-Кут,55
1221,д. Щелково,47
1222,г. Нефтегорск (Самар.),33
1223,д. Ступино,32
1224,с. Тулпан,32
1225,клх Агинское (Забайк.),49
1226,п. Липецк,28
1227,п. Валдай,20
1228,г. Усолье Сибирское,42
1229,"клх Москва, МГУ",50
1230,клх Абакан,42
1231,к. Ставрополь,34
1232,клх Завьялиха,46
1233,д. Соловки,39
1234,клх Можга,33
1235,д. Бугульма,45
1236,ст. Минеральные Воды,63
1237,клх Югорск,36
1238,клх Холмск,58
1239,клх Архыз,58
1240,п. Самара,54
1241,п. Нальчик,40
1242,с. Листвянка (Иркут.),40
1243,г. Таганрог,21
1244,ст. Дно,63
1245,п. Оленек,50
1246,п. Лодейное Поле,39
1247,г. Кропоткин (Краснод.),39
1248,п. Арзамас,36
1249,к. Улан-Удэ,20
1250,ст. Сочи,63
1251,г. Анапа,54
1252,к. Шелагонцы,61
1253,г. Троицк (Челяб.),51
1254,ст. Озеры,41
1255,клх Рыбинск,63
1256,к. Геленджик,56
1257,с. Саратов,60
1258,к. Кропоткин (Краснод.),60
1259,д. Кемерово,45
1260,ст. Железногорск(Курск.),27
1261,ст. Ханты-Мансийск,58
1262,с. Таштагол,51
1263,клх Солнечногорск,21
1264,ст. Кизляр,26
1265,с. Тобольск,65
1266,к. Медногорск,43
1267,г. Уссурийск,42
1268,п. Палана,52
1269,д. Калач,36
1270,д. Шаховская,44
1271,клх Салават,35
1272,ст. Самара,64
1273,г. Катав-Ивановск,42
1274,п. Цимлянск,42
1275,ст. Улан-Удэ,29
1276,к. Кущевская,18
1277,с. Камышин,46
1278,ст. Соль-Илецк,36
1279,к. Гаврилов-Ям,39
1280,к. Приморско-Ахтарск,61
1281,ст. Великие Луки,41
1282,п. Обнинск,45
1283,клх Билибино,47
1284,к. Черемхово,31
1285,с. Тимашевск,64
1286,с. Кулу,31
1287,к. Корсаков,28
1288,ст. Южноуральск,34
1289,ст. Шарья,44
1290,д. Рубцовск,25
1291,п. Наро-Фоминск,24
1292,клх Энгельс,38
1293,клх Лотошино,41
1294,клх Люберцы,49
1295,п. Тикси,32
1296,с. Каневская,52
1297,с. Черемхово,62
1298,клх Токсово,23
1299,ст. Талдом,54
1300,г. Курчатов,55
1301,клх Ряжск,43
1302,ст. Бологое,38
1303,к. Воткинск,21
1304,п. Пушкинские Горы,36
1305,с. Ивдель,23
1306,клх Славгород,60
1307,д. Юровск,43
1308,ст. Воскресенск,18
1309,к. Октябрьское (Челяб.),27
1310,д. Дубна,26
1311,клх Сочи,24
1312,клх Саянск,65
1313,д. Нальчик,39
1314,п. Луховицы,25
1315,к. Шереметьево,37
1316,клх Воткинск,57
1317,ст. Шилка,25
1318,д. Ребриха,28
1319,п. Ногинск (Моск.),36
1320,к. Билибино,61
1321,п. Воскресенск,29
1322,к. Усть-Ордынский,35
1323,с. Льгов,60
1324,клх Курск,58
1325,п. Якша,52
1326,г. Сеймчан,30
1327,к. Нефтегорск (Самар.),18
1328,д. Тулпан,44
1329,д. Королев,55
1330,ст. Улан-Удэ,19
1331,клх Калуга,27
1332,с. Соболево,52
1333,к. Ростов,51
1334,п. Пермь,37
1335,к. Бугуруслан,23
1336,клх Лодейное Поле,53
1337,п. Абакан,44
1338,ст. Фатеж,37
1339,п. Яр-Сале,59
1340,клх Чермоз,24
1341,с. Яхрома,63
1342,п. Соловки,21
1343,г. Дербент,61
1344,д. Казань,34
1345,д. Инта,24
1346,ст. Лянтор,23
1347,г. Приозерск,32
1348,ст. Кизляр,49
1349,г. Иркутск,65
1350,г. Гремячинск (Перм.),50
1351,ст. Прохладный,39
1352,ст. Когалым,28
1353,клх Верхнее Пенжино,36
1354,ст. Шелагонцы,35
1355,клх Руза,18
1356,ст. Серафимович,20
1357,клх Борзя,54
1358,п. Октябрьское (Челяб.),55
1359,к. Октябрьский (Башк.),50
1360,клх Таштагол,53
1361,г. Кандалакша,55
1362,ст. Анапа,62
1363,г. Усинск,64
1364,д. Нефедова,22
1365,ст. Назрань,33
1366,г. Бреды,22
1367,с. Вологда,64
1368,клх Красновишерск,50
1369,с. Пенза,20
1370,с. Суздаль,28
1371,с. Малоярославец,28
1372,к. Уссурийск,36
1373,ст. Якша,37
1374,клх Ростов-на-Дону,65
1375,ст. Ясный (Оренб.),19
1376,ст. Мичуринск,37
1377,г. Кандалакша,43
1378,п. Тулун,46
1379,к. Троицк (Челяб.),40
1380,д. Пушкинские Горы,40
1381,д. Шелехов,64
1382,д. Гусь-Хрустальный,55
1383,г. Нарым,44
1384,с. Снежногорск (Мурм.),64
1385,д. Павловский Посад,27
1386,с. Петрозаводск,43
1387,п. Кимры,49
1388,ст. Кировск (Ленин.),60
1389,к. Тамбов,37
1390,к. Бологое,53
1391,д. Верхоянск,61
1392,к. Ноябрьск,52
1393,п. Грозный,43
1394,ст. Кыштым,38
1395,д. Владикавказ,62
1396,г. Ижевск,52
1397,д. Холмск,62
1398,клх Корсаков,19
1399,с. Нурлат,21
1400,клх Амурск,18
1401,п. Щелково,21
1402,ст. Южно-Сахалинск,61
1403,ст. Черкесск,64
1404,ст. Пятигорск,51
1405,д. Поярково,38
1406,д. Рубцовск,43
1407,к. Оха,18
1408,клх Одинцово,34
1409,к. Объячево,39
1410,ст. Североуральск,27
1411,д. Гусь-Хрустальный,46
1412,г. Красногорск (Моск.),20
1413,п. Андреаполь,43
1414,с. Красноярск,64
1415,д. Новомичуринск,57
1416,клх Котельнич,36
1417,клх Шаховская,32
1418,с. Кузнецк,49
1419,к. Нефтеюганск,65
1420,ст. Адлер,20
1421,с. Мончегорск,44
1422,к. Воскресенск,33
1423,к. Киренск,46
1424,г. Верхоянск,29
1425,д. Йошкар-Ола,47
1426,д. Калининград,36
1427,с. Каневская,63
1428,ст. Стрежевой,59
1429,с. Йошкар-Ола,25
1430,д. Челюскин,40
1431,с. Амдерма,29
1432,п. Волгодонск,53
1433,п. Видное,56
1434,клх Химки,42
1435,п. Славянск-на-Кубани,63
1436,п. Красноуральск,29
1437,с. Ессентуки,61
1438,ст. Красноселькуп,56
1439,клх Курумкан,63
1440,с. Игнашино,24
1441,г. Шелехов,22
1442,ст. Вологда,59
1443,клх Муром,63
1444,г. Биробиджан,26
1445,д. Жигулевск,35
1446,к. Токсово,58
1447,г. Карачаевск,33
1448,клх Дагомыс,48
1449,д. Дудинка,29
1450,с. Невинномысск,19
1451,к. Поярково,56
1452,г. Мураши,36
1453,клх Кировск (Мурм.),42
1454,г. Ревда (Сверд.),25
1455,ст. Рубцовск,27
1456,п. Рыльск,59
1457,к. Черняховск,60
1458,г. Бавлы,37
1459,с. Балашиха,52
1460,д. Новокузнецк,43
1461,г. Краснокамск,40
1462,с. Красная Поляна,48
1463,клх Алапаевск,58
1464,клх Стерлитамак,56
1465,к. Пермь,51
1466,г. Кузнецк,49
1467,клх Элиста,40
1468,д. Ногинск (Моск.),18
1469,клх Хатанга,59
1470,клх Домодедово,28
1471,клх Усолье Сибирское,28
1472,ст. Ухта,30
1473,г. Морозовск,24
1474,клх Волгоград,49
1475,ст. Шуя,19
1476,п. Темрюк,22
1477,с. Сортавала,46
1478,клх Магас,35
1479,г. Урус-Мартан,55
1480,с. Мостовской,35
1481,клх Лабытнанги,38
1482,к. Архыз,24
1483,г. Кировск (Мурм.),38
1484,с. Ершов,29
1485,ст. Ярославль,24
1486,п. Сосновый Бор,45
1487,клх Оленек,32
1488,г. Королев,43
1489,к. Сыктывкар,32
1490,г. Белокуриха,63
1491,ст. Уфа,55
1492,с. Сыктывкар,47
1493,д. Юровск,60
1494,с. Нягань,34
1495,д. Луга,43
1496,с. Верещагино (Перм.),57
1497,г. Карачаевск,49
1498,с. Гатчина,20
1499,д. Ребриха,58
1500,с. Павловская,33
1501,клх Тикси,38
1502,г. Кабанск,40
1503,г. Ступино,37
1504,д. Миллерово,28
